datetime,season,weather,temp,humidity,windspeed,casual,registered,count
2012-02-02 11:00:00,1,3,21.08,92.01,1.43,45,95,140
2012-02-02 12:00:00,3,2,20.45,57.57,47.44,46,33,79
2012-02-02 13:00:00,3,2,6.26,39.18,43.05,31,94,125
2012-02-02 14:00:00,4,1,7.08,95.62,47.67,11,38,49
2012-02-02 15:00:00,2,2,5.22,78.8,36.57,18,159,177
2012-02-02 16:00:00,3,3,32.4,71.21,20.6,46,79,125
2012-02-02 17:00:00,4,1,17.25,79.63,10.35,37,149,186
2012-02-02 18:00:00,3,2,19.06,26.08,9.0,9,99,108
2012-02-02 19:00:00,2,1,30.36,25.41,7.25,9,162,171
2012-02-02 20:00:00,4,1,23.28,32.25,11.03,34,22,56
2012-02-02 21:00:00,4,4,23.29,31.8,27.53,40,24,64
2012-02-02 22:00:00,4,1,13.9,53.65,34.19,36,196,232
2012-02-02 23:00:00,3,1,30.02,32.59,15.7,31,133,164
2012-02-03 00:00:00,2,2,9.97,88.36,27.44,6,89,95
2012-02-03 01:00:00,4,3,6.59,66.25,17.06,9,187,196
2012-02-03 02:00:00,1,3,10.75,49.46,34.83,42,5,47
2012-02-03 03:00:00,2,2,13.03,25.57,49.42,37,18,55
2012-02-03 04:00:00,1,3,13.47,67.28,34.45,26,18,44
2012-02-03 05:00:00,1,1,25.12,29.32,2.95,31,109,140
2012-02-03 06:00:00,4,4,11.53,79.46,23.86,6,110,116
2012-02-03 07:00:00,4,1,25.3,84.22,38.52,47,94,141
2012-02-03 08:00:00,3,1,7.73,63.52,27.11,25,86,111
2012-02-03 09:00:00,3,4,9.42,31.97,47.55,21,139,160
2012-02-03 10:00:00,3,2,20.26,82.95,2.74,11,12,23
2012-02-03 11:00:00,2,1,32.66,44.63,14.56,23,85,108
2012-02-03 12:00:00,3,1,30.79,37.81,11.04,49,177,226
2012-02-03 13:00:00,1,2,34.06,57.64,38.38,45,194,239
2012-02-03 14:00:00,3,1,24.51,93.81,26.19,28,75,103
2012-02-03 15:00:00,4,1,25.27,43.79,6.92,31,158,189
2012-02-03 16:00:00,3,3,23.75,92.45,14.28,15,76,91
2012-02-03 17:00:00,2,2,23.68,24.29,26.13,25,22,47
2012-02-03 18:00:00,2,1,9.41,26.68,49.81,5,69,74
2012-02-03 19:00:00,1,1,21.31,75.88,18.21,0,124,124
2012-02-03 20:00:00,2,4,16.58,35.25,7.84,12,57,69
2012-02-03 21:00:00,3,4,18.28,45.33,24.85,37,194,231
2012-02-03 22:00:00,4,4,20.71,30.91,15.51,5,198,203
2012-02-03 23:00:00,2,1,8.85,46.58,28.3,37,137,174
2012-02-04 00:00:00,1,1,15.78,42.44,23.34,11,67,78
2012-02-04 01:00:00,3,4,6.9,78.91,34.47,8,171,179
2012-02-04 02:00:00,1,3,34.39,76.16,45.71,19,69,88
2012-02-04 03:00:00,2,3,8.56,96.39,10.03,38,81,119
2012-02-04 04:00:00,2,3,12.76,77.95,41.06,26,198,224
2012-02-04 05:00:00,1,3,31.74,75.59,47.46,2,7,9
2012-02-04 06:00:00,3,2,19.48,75.54,18.68,23,113,136
2012-02-04 07:00:00,2,4,9.07,90.64,5.68,14,27,41
2012-02-04 08:00:00,4,1,16.53,43.7,41.1,33,182,215
2012-02-04 09:00:00,2,4,8.48,44.01,35.05,49,66,115
2012-02-04 10:00:00,3,3,11.01,79.3,10.64,31,166,197
2012-02-04 11:00:00,2,1,6.56,38.3,22.26,20,160,180
2012-02-04 12:00:00,1,2,18.15,92.96,28.9,0,113,113
2012-02-04 13:00:00,2,4,29.2,62.78,8.49,32,79,111
2012-02-04 14:00:00,2,1,22.58,44.01,35.75,10,156,166
2012-02-04 15:00:00,3,1,23.19,82.09,34.49,2,144,146
2012-02-04 16:00:00,1,3,11.02,44.99,44.36,21,164,185
2012-02-04 17:00:00,3,3,15.32,97.06,28.36,9,133,142
2012-02-04 18:00:00,2,4,30.36,98.64,28.72,43,173,216
2012-02-04 19:00:00,4,2,7.64,73.34,30.97,37,13,50
2012-02-04 20:00:00,2,1,30.74,29.09,13.69,23,164,187
2012-02-04 21:00:00,3,3,19.51,41.06,37.93,6,113,119
2012-02-04 22:00:00,4,4,30.11,61.23,33.12,48,106,154
2012-02-04 23:00:00,3,3,14.54,88.12,41.96,48,75,123
2012-02-05 00:00:00,3,4,15.17,34.79,38.43,35,82,117
2012-02-05 01:00:00,1,3,27.55,28.35,31.93,0,84,84
2012-02-05 02:00:00,4,2,28.55,25.96,8.04,0,28,28
2012-02-05 03:00:00,2,1,11.89,60.56,45.96,25,48,73
2012-02-05 04:00:00,3,3,34.19,90.78,18.36,16,1,17
2012-02-05 05:00:00,2,1,7.53,23.39,48.21,10,197,207
2012-02-05 06:00:00,1,4,7.06,36.99,20.09,2,88,90
2012-02-05 07:00:00,1,2,22.87,75.46,7.3,9,69,78
2012-02-05 08:00:00,4,1,26.68,86.07,44.24,1,192,193
2012-02-05 09:00:00,1,3,33.83,84.59,39.75,31,45,76
2012-02-05 10:00:00,1,1,17.15,82.81,39.31,15,62,77
2012-02-05 11:00:00,2,1,5.76,30.38,4.47,47,118,165
2012-02-05 12:00:00,1,4,23.09,51.78,43.96,25,84,109
2012-02-05 13:00:00,1,2,13.69,98.78,29.82,39,148,187
2012-02-05 14:00:00,3,2,17.99,99.11,23.52,38,26,64
2012-02-05 15:00:00,1,1,19.65,68.19,45.66,9,190,199
2012-02-05 16:00:00,3,1,6.94,76.74,33.3,35,22,57
2012-02-05 17:00:00,1,4,19.58,96.1,6.65,29,99,128
2012-02-05 18:00:00,1,1,17.79,55.99,25.98,8,38,46
2012-02-05 19:00:00,4,4,26.38,30.95,31.83,4,57,61
2012-02-05 20:00:00,4,2,24.37,73.52,44.93,6,44,50
2012-02-05 21:00:00,3,2,10.56,96.81,13.99,35,141,176
2012-02-05 22:00:00,1,4,11.18,75.78,39.71,0,149,149
2012-02-05 23:00:00,2,1,12.53,84.27,39.99,26,16,42
2012-02-06 00:00:00,4,2,10.37,53.82,6.4,11,156,167
2012-02-06 01:00:00,2,3,24.72,27.72,0.86,15,37,52
2012-02-06 02:00:00,4,4,34.83,33.51,29.07,47,89,136
2012-02-06 03:00:00,4,2,24.56,98.61,39.47,7,30,37
2012-02-06 04:00:00,1,2,23.2,59.45,27.72,24,97,121
2012-02-06 05:00:00,4,2,17.3,20.96,40.67,12,57,69
2012-02-06 06:00:00,2,3,14.38,96.43,31.12,40,90,130
2012-02-06 07:00:00,4,3,32.33,59.82,32.66,9,16,25
2012-02-06 08:00:00,3,3,34.07,86.9,1.41,39,119,158
2012-02-06 09:00:00,1,1,19.9,63.88,4.43,32,22,54
2012-02-06 10:00:00,1,4,13.71,28.14,36.25,34,147,181
2012-02-06 11:00:00,3,1,28.1,69.25,38.14,36,95,131
2012-02-06 12:00:00,3,3,8.97,99.79,27.11,38,3,41
2012-02-06 13:00:00,3,4,27.97,22.78,29.51,27,72,99
2012-02-06 14:00:00,4,1,29.57,87.34,30.72,15,74,89
2012-02-06 15:00:00,1,1,8.75,38.84,5.25,7,48,55
2012-02-06 16:00:00,3,1,34.31,51.51,33.4,32,108,140
2012-02-06 17:00:00,4,3,34.57,49.82,23.92,34,25,59
2012-02-06 18:00:00,3,2,33.1,91.9,30.13,37,31,68
2012-02-06 19:00:00,2,4,19.88,60.36,28.16,11,27,38
2012-02-06 20:00:00,2,3,12.38,55.77,38.15,14,50,64
2012-02-06 21:00:00,1,4,22.46,85.44,15.93,16,167,183
2012-02-06 22:00:00,4,3,17.6,23.91,18.68,26,36,62
2012-02-06 23:00:00,2,1,11.18,26.92,19.58,49,178,227
2012-02-07 00:00:00,2,1,17.71,21.74,38.12,20,56,76
2012-02-07 01:00:00,4,2,24.92,75.04,21.56,20,79,99
2012-02-07 02:00:00,3,2,7.13,62.05,8.85,16,71,87
2012-02-07 03:00:00,4,4,15.0,90.08,49.15,26,194,220
2012-02-07 04:00:00,3,2,5.53,59.88,24.67,11,2,13
2012-02-07 05:00:00,2,2,27.48,37.75,5.46,47,190,237
2012-02-07 06:00:00,2,4,24.22,84.41,33.51,43,139,182
2012-02-07 07:00:00,2,3,6.88,43.55,36.96,35,110,145
2012-02-07 08:00:00,1,2,33.94,94.86,25.01,27,90,117
2012-02-07 09:00:00,1,3,5.68,40.03,32.32,24,50,74
2012-02-07 10:00:00,1,1,22.7,33.42,8.63,8,138,146
2012-02-07 11:00:00,4,2,28.29,59.47,18.4,46,133,179
2012-02-07 12:00:00,2,1,28.64,24.04,8.09,36,139,175
2012-02-07 13:00:00,2,1,6.03,22.91,19.36,22,24,46
2012-02-07 14:00:00,4,3,32.19,59.68,28.14,10,25,35
2012-02-07 15:00:00,1,4,32.55,37.21,22.13,49,185,234
2012-02-07 16:00:00,4,2,21.84,20.75,29.66,0,79,79
2012-02-07 17:00:00,1,3,19.46,43.68,25.09,15,35,50
2012-02-07 18:00:00,2,4,6.35,58.19,15.89,49,163,212
2012-02-07 19:00:00,3,1,21.86,51.54,7.17,12,20,32
2012-02-07 20:00:00,1,2,17.28,30.84,12.63,19,48,67
2012-02-07 21:00:00,2,1,28.18,66.37,10.04,15,83,98
2012-02-07 22:00:00,2,1,17.12,76.83,35.37,15,117,132
2012-02-07 23:00:00,3,2,25.51,74.04,41.0,34,59,93
2012-02-08 00:00:00,2,4,8.04,51.5,36.02,49,105,154
2012-02-08 01:00:00,2,4,8.99,31.01,32.19,31,189,220
2012-02-08 02:00:00,1,2,9.19,59.96,15.39,22,122,144
2012-02-08 03:00:00,1,2,6.37,91.23,35.55,24,18,42
2012-02-08 04:00:00,3,3,21.24,57.5,30.25,42,138,180
2012-02-08 05:00:00,3,3,28.82,35.65,2.34,27,77,104
2012-02-08 06:00:00,2,1,23.31,27.44,45.38,44,99,143
2012-02-08 07:00:00,1,2,22.25,95.51,4.0,1,130,131
2012-02-08 08:00:00,3,4,25.42,79.44,25.14,2,184,186
2012-02-08 09:00:00,3,1,15.19,45.04,25.65,30,127,157
2012-02-08 10:00:00,4,1,15.86,43.63,41.85,32,106,138
2012-02-08 11:00:00,3,1,14.43,91.62,45.65,32,196,228
2012-02-08 12:00:00,2,1,26.36,34.21,46.98,46,180,226
2012-02-08 13:00:00,1,4,9.85,62.8,28.48,34,193,227
2012-02-08 14:00:00,3,1,5.39,77.08,33.95,35,139,174
2012-02-08 15:00:00,4,2,22.89,51.71,4.43,25,61,86
2012-02-08 16:00:00,1,3,33.27,23.19,24.4,11,44,55
2012-02-08 17:00:00,3,4,23.28,38.22,44.89,43,56,99
2012-02-08 18:00:00,4,2,28.49,92.14,22.78,45,129,174
2012-02-08 19:00:00,3,2,25.18,61.85,3.48,10,100,110
2012-02-08 20:00:00,1,2,19.92,85.24,10.03,5,182,187
2012-02-08 21:00:00,1,3,26.55,64.45,21.48,24,18,42
2012-02-08 22:00:00,1,3,29.72,95.49,11.88,45,60,105
2012-02-08 23:00:00,2,3,11.74,92.73,19.61,33,151,184
2012-02-09 00:00:00,3,2,15.08,58.63,16.65,34,4,38
2012-02-09 01:00:00,2,3,11.71,45.46,15.95,20,153,173
2012-02-09 02:00:00,1,1,18.57,68.13,4.56,17,162,179
2012-02-09 03:00:00,4,3,31.55,73.99,44.14,7,18,25
2012-02-09 04:00:00,3,4,15.36,59.87,34.64,33,30,63
2012-02-09 05:00:00,2,2,16.23,85.78,31.17,47,171,218
2012-02-09 06:00:00,3,2,30.81,34.67,30.32,13,146,159
2012-02-09 07:00:00,4,1,20.46,46.75,19.83,18,105,123
2012-02-09 08:00:00,2,3,21.06,74.91,41.17,19,80,99
2012-02-09 09:00:00,1,3,30.82,39.73,46.5,3,139,142
2012-02-09 10:00:00,2,4,19.72,55.19,0.28,37,162,199
2012-02-09 11:00:00,3,1,25.45,97.1,3.96,31,89,120
2012-02-09 12:00:00,3,4,7.57,70.07,33.75,25,185,210
2012-02-09 13:00:00,3,4,10.36,95.92,11.8,27,116,143
2012-02-09 14:00:00,3,2,17.13,77.8,45.59,11,124,135
2012-02-09 15:00:00,1,2,19.85,77.97,33.37,9,71,80
2012-02-09 16:00:00,2,3,33.97,67.35,18.41,40,103,143
2012-02-09 17:00:00,1,3,34.12,31.38,20.76,34,24,58
2012-02-09 18:00:00,1,4,30.54,61.58,34.54,32,152,184
2012-02-09 19:00:00,1,3,14.47,40.21,7.05,13,140,153
2012-02-09 20:00:00,3,4,33.92,99.89,44.17,39,41,80
2012-02-09 21:00:00,3,3,25.68,41.36,0.24,22,142,164
2012-02-09 22:00:00,3,3,16.79,38.45,48.95,17,22,39
2012-02-09 23:00:00,2,2,26.05,69.91,8.38,43,27,70
2012-02-10 00:00:00,4,2,5.5,60.88,37.11,11,111,122
2012-02-10 01:00:00,3,2,9.38,21.71,2.0,41,12,53
2012-02-10 02:00:00,2,2,29.89,30.36,21.57,35,95,130
2012-02-10 03:00:00,3,1,24.37,84.88,31.52,24,74,98
2012-02-10 04:00:00,3,2,15.93,58.7,3.51,36,171,207
2012-02-10 05:00:00,1,1,20.02,31.68,22.16,39,179,218
2012-02-10 06:00:00,1,2,32.15,57.22,15.16,21,34,55
2012-02-10 07:00:00,1,3,23.95,40.25,24.91,5,46,51
2012-02-10 08:00:00,2,4,16.94,37.89,25.23,15,162,177
2012-02-10 09:00:00,4,3,8.61,96.62,39.26,22,49,71
2012-02-10 10:00:00,4,3,13.81,48.96,6.18,8,86,94
2012-02-10 11:00:00,2,1,34.35,23.71,4.14,42,39,81
2012-02-10 12:00:00,3,2,18.12,97.63,20.09,34,76,110
2012-02-10 13:00:00,2,4,19.16,83.59,44.38,28,197,225
2012-02-10 14:00:00,3,4,19.96,40.35,42.76,13,41,54
2012-02-10 15:00:00,2,2,31.52,52.71,28.0,4,142,146
2012-02-10 16:00:00,2,1,23.12,88.98,44.44,20,59,79
2012-02-10 17:00:00,2,1,25.81,48.59,40.27,5,57,62
2012-02-10 18:00:00,4,1,16.68,65.39,13.9,0,196,196
2012-02-10 19:00:00,1,4,5.87,62.79,8.51,30,32,62
2012-02-10 20:00:00,2,1,32.93,52.1,15.06,44,167,211
2012-02-10 21:00:00,4,1,33.47,71.16,11.36,40,1,41
2012-02-10 22:00:00,1,4,33.47,57.86,31.14,27,160,187
2012-02-10 23:00:00,1,4,33.31,21.7,29.24,2,152,154
2012-02-11 00:00:00,2,3,29.46,85.15,29.92,37,58,95
2012-02-11 01:00:00,3,4,25.54,29.05,9.47,22,154,176
2012-02-11 02:00:00,3,2,30.34,57.13,39.59,39,183,222
2012-02-11 03:00:00,3,4,23.02,66.39,21.68,3,111,114
2012-02-11 04:00:00,2,4,9.03,76.44,23.62,5,24,29
2012-02-11 05:00:00,3,1,16.74,52.86,49.85,11,132,143
2012-02-11 06:00:00,4,3,34.14,78.84,14.11,11,61,72
2012-02-11 07:00:00,4,1,15.53,30.51,19.71,6,170,176
2012-02-11 08:00:00,4,3,31.03,72.28,33.82,27,103,130
2012-02-11 09:00:00,4,1,7.8,86.11,44.02,25,195,220
2012-02-11 10:00:00,1,2,15.03,91.16,6.34,47,77,124
2012-02-11 11:00:00,4,1,15.53,66.37,36.75,6,104,110
2012-02-11 12:00:00,3,1,6.55,45.03,45.91,2,90,92
2012-02-11 13:00:00,2,2,8.57,33.07,21.15,12,163,175
2012-02-11 14:00:00,3,2,10.79,47.64,14.34,40,123,163
2012-02-11 15:00:00,4,4,30.13,63.2,33.89,10,97,107
2012-02-11 16:00:00,1,1,6.9,35.71,12.3,38,137,175
2012-02-11 17:00:00,4,2,13.96,96.2,19.21,22,114,136
2012-02-11 18:00:00,2,2,5.31,91.77,44.85,46,149,195
2012-02-11 19:00:00,3,4,25.87,22.64,29.52,0,85,85
2012-02-11 20:00:00,2,3,23.61,64.96,4.75,33,27,60
2012-02-11 21:00:00,2,2,24.35,83.14,16.48,30,47,77
2012-02-11 22:00:00,2,2,16.23,39.63,31.36,32,187,219
2012-02-11 23:00:00,3,1,11.25,61.91,24.07,46,83,129
2012-02-12 00:00:00,4,4,26.61,52.48,33.02,35,62,97
2012-02-12 01:00:00,2,1,29.33,35.72,38.07,35,1,36
2012-02-12 02:00:00,3,3,9.16,69.18,24.03,13,22,35
2012-02-12 03:00:00,1,4,19.6,99.5,49.35,36,50,86
2012-02-12 04:00:00,3,1,12.46,49.22,45.73,31,111,142
2012-02-12 05:00:00,1,2,10.04,64.19,3.0,27,79,106
2012-02-12 06:00:00,3,2,27.03,46.23,13.32,0,155,155
2012-02-12 07:00:00,4,4,21.14,90.16,15.03,46,115,161
2012-02-12 08:00:00,2,2,11.49,89.17,9.21,6,0,6
2012-02-12 09:00:00,4,1,14.3,34.3,15.6,15,142,157
2012-02-12 10:00:00,3,4,34.0,92.0,21.24,31,14,45
2012-02-12 11:00:00,2,2,30.46,32.12,2.58,23,42,65
2012-02-12 12:00:00,1,2,31.4,27.64,6.37,13,132,145
2012-02-12 13:00:00,3,3,18.8,72.23,4.81,46,199,245
2012-02-12 14:00:00,2,3,23.71,50.87,2.32,14,102,116
2012-02-12 15:00:00,1,4,16.3,62.46,24.07,0,124,124
2012-02-12 16:00:00,1,3,7.33,72.21,16.69,27,37,64
2012-02-12 17:00:00,4,1,17.03,24.23,46.77,18,62,80
2012-02-12 18:00:00,3,2,22.82,43.44,5.14,6,170,176
2012-02-12 19:00:00,1,2,13.61,56.87,46.3,17,50,67
2012-02-12 20:00:00,2,2,30.44,41.33,4.33,46,77,123
2012-02-12 21:00:00,1,4,9.53,23.92,30.96,12,82,94
2012-02-12 22:00:00,1,4,16.01,26.93,12.39,17,153,170
2012-02-12 23:00:00,4,3,8.75,84.14,41.34,3,96,99
2012-02-13 00:00:00,4,2,17.14,92.91,3.07,49,173,222
2012-02-13 01:00:00,2,2,6.19,32.18,47.63,3,139,142
2012-02-13 02:00:00,4,2,13.18,39.94,2.36,26,92,118
2012-02-13 03:00:00,1,2,17.02,72.18,12.06,15,139,154
2012-02-13 04:00:00,1,2,19.34,96.34,23.21,13,28,41
2012-02-13 05:00:00,4,1,21.31,43.97,37.8,13,104,117
2012-02-13 06:00:00,1,2,13.25,88.42,47.56,6,60,66
2012-02-13 07:00:00,1,1,20.69,60.48,21.4,44,40,84
2012-02-13 08:00:00,2,2,20.27,96.52,37.87,13,147,160
2012-02-13 09:00:00,4,4,14.49,30.9,36.36,41,45,86
2012-02-13 10:00:00,1,4,29.91,97.89,28.56,44,157,201
2012-02-13 11:00:00,4,1,21.37,55.28,34.55,5,38,43
2012-02-13 12:00:00,2,2,14.97,96.24,1.9,42,39,81
2012-02-13 13:00:00,4,4,33.42,56.7,22.08,37,178,215
2012-02-13 14:00:00,1,4,30.35,62.41,39.29,26,1,27
2012-02-13 15:00:00,4,2,34.48,84.38,23.71,10,192,202
2012-02-13 16:00:00,1,2,25.77,77.81,43.68,30,155,185
2012-02-13 17:00:00,1,4,16.35,69.57,41.68,48,50,98
2012-02-13 18:00:00,1,2,13.43,53.36,43.17,2,119,121
2012-02-13 19:00:00,2,3,24.9,83.4,6.5,0,7,7
2012-02-13 20:00:00,4,2,34.42,95.86,12.21,15,30,45
2012-02-13 21:00:00,2,4,23.8,20.78,1.48,43,38,81
2012-02-13 22:00:00,4,4,31.45,67.03,49.14,26,187,213
2012-02-13 23:00:00,2,1,14.87,89.28,11.81,45,82,127
2012-02-14 00:00:00,3,3,17.21,72.25,18.35,49,143,192
2012-02-14 01:00:00,1,4,32.19,84.07,13.75,2,22,24
2012-02-14 02:00:00,1,3,27.71,91.6,1.99,7,138,145
2012-02-14 03:00:00,2,2,34.44,80.08,13.06,49,120,169
2012-02-14 04:00:00,3,4,28.24,77.36,4.91,15,181,196
2012-02-14 05:00:00,1,1,18.46,97.18,19.71,46,68,114
2012-02-14 06:00:00,4,4,20.93,89.09,48.34,1,11,12
2012-02-14 07:00:00,2,1,32.02,85.23,34.91,28,35,63
2012-02-14 08:00:00,1,3,21.55,26.91,35.35,15,56,71
2012-02-14 09:00:00,1,1,12.66,39.12,22.66,28,153,181
2012-02-14 10:00:00,2,2,18.07,64.54,40.57,30,91,121
2012-02-14 11:00:00,2,2,20.49,76.76,45.41,41,193,234
2012-02-14 12:00:00,4,2,7.9,44.26,48.08,10,89,99
2012-02-14 13:00:00,4,4,27.31,27.47,4.95,31,3,34
2012-02-14 14:00:00,1,2,8.28,44.89,43.98,23,143,166
2012-02-14 15:00:00,1,2,17.15,81.68,11.25,18,21,39
2012-02-14 16:00:00,2,4,29.14,90.19,19.86,31,191,222
2012-02-14 17:00:00,1,3,19.03,93.03,17.27,9,106,115
2012-02-14 18:00:00,1,2,30.26,50.31,33.76,48,69,117
2012-02-14 19:00:00,2,2,15.26,49.8,29.9,31,138,169
2012-02-14 20:00:00,1,4,33.73,52.54,5.46,22,169,191
2012-02-14 21:00:00,1,3,11.28,50.06,39.14,32,84,116
2012-02-14 22:00:00,3,3,6.15,73.3,21.98,29,38,67
2012-02-14 23:00:00,4,3,31.17,48.67,0.11,29,174,203
2012-02-15 00:00:00,2,4,27.57,21.63,20.73,6,149,155
2012-02-15 01:00:00,3,1,11.96,55.12,25.82,15,29,44
2012-02-15 02:00:00,4,1,34.54,37.93,3.44,42,157,199
2012-02-15 03:00:00,4,2,20.07,22.3,7.56,49,160,209
2012-02-15 04:00:00,4,2,33.53,57.67,49.68,0,103,103
2012-02-15 05:00:00,3,2,20.15,36.48,43.56,29,157,186
2012-02-15 06:00:00,3,1,19.16,56.22,6.67,33,164,197
2012-02-15 07:00:00,4,4,18.47,42.22,29.02,33,52,85
2012-02-15 08:00:00,1,2,15.05,68.3,18.96,37,157,194
2012-02-15 09:00:00,1,4,21.01,99.27,27.19,30,153,183
2012-02-15 10:00:00,3,2,18.58,63.78,23.53,7,133,140
2012-02-15 11:00:00,3,4,6.1,71.75,2.41,19,53,72
2012-02-15 12:00:00,3,4,12.81,93.54,15.77,45,183,228
2012-02-15 13:00:00,4,1,11.39,49.92,6.28,28,131,159
2012-02-15 14:00:00,1,4,31.02,33.32,24.45,30,78,108
2012-02-15 15:00:00,3,3,22.97,42.62,45.37,20,35,55
2012-02-15 16:00:00,3,1,27.91,52.22,49.78,25,62,87
2012-02-15 17:00:00,2,2,33.7,71.6,47.21,30,130,160
2012-02-15 18:00:00,4,1,24.32,20.37,49.28,19,56,75
2012-02-15 19:00:00,2,3,34.48,88.27,0.76,21,79,100
2012-02-15 20:00:00,1,3,14.35,26.09,36.47,39,15,54
2012-02-15 21:00:00,2,4,10.59,92.05,13.65,25,167,192
2012-02-15 22:00:00,2,3,17.1,95.95,43.28,16,180,196
2012-02-15 23:00:00,2,3,19.12,99.21,40.69,24,119,143
2012-02-16 00:00:00,4,3,31.86,84.76,21.18,36,133,169
2012-02-16 01:00:00,1,3,21.8,31.35,23.66,26,148,174
2012-02-16 02:00:00,2,2,13.77,76.49,13.25,2,8,10
2012-02-16 03:00:00,4,2,27.28,36.27,14.44,23,190,213
2012-02-16 04:00:00,1,1,20.17,91.77,49.06,24,170,194
2012-02-16 05:00:00,3,4,9.86,45.33,44.44,49,199,248
2012-02-16 06:00:00,2,2,22.3,46.14,9.59,9,27,36
2012-02-16 07:00:00,1,3,32.34,93.41,13.78,35,44,79
2012-02-16 08:00:00,2,4,30.28,21.06,5.43,41,57,98
2012-02-16 09:00:00,3,2,22.6,35.52,49.44,17,28,45
2012-02-16 10:00:00,1,1,16.31,53.75,45.36,44,94,138
2012-02-16 11:00:00,4,3,7.61,76.06,27.6,16,120,136
2012-02-16 12:00:00,1,4,19.09,71.81,34.64,13,181,194
2012-02-16 13:00:00,4,2,27.56,73.55,37.4,18,56,74
2012-02-16 14:00:00,1,4,15.81,90.4,10.19,17,32,49
2012-02-16 15:00:00,4,2,12.06,29.68,46.73,22,197,219
2012-02-16 16:00:00,3,1,32.94,61.77,26.34,7,191,198
2012-02-16 17:00:00,3,3,29.65,78.04,4.62,49,107,156
2012-02-16 18:00:00,3,1,24.15,70.89,19.85,15,131,146
2012-02-16 19:00:00,1,3,9.1,55.87,30.08,24,15,39
2012-02-16 20:00:00,3,3,9.35,21.37,17.64,42,130,172
2012-02-16 21:00:00,2,4,8.1,24.84,34.96,31,88,119
2012-02-16 22:00:00,3,2,23.49,29.52,44.1,48,190,238
2012-02-16 23:00:00,4,1,8.47,47.46,38.59,49,80,129
2012-02-17 00:00:00,4,1,30.28,29.41,32.13,18,149,167
2012-02-17 01:00:00,4,1,34.79,54.09,25.61,17,81,98
2012-02-17 02:00:00,1,4,15.99,34.29,12.72,31,95,126
2012-02-17 03:00:00,2,4,18.61,82.33,22.75,45,145,190
2012-02-17 04:00:00,3,4,26.35,89.72,14.65,48,56,104
2012-02-17 05:00:00,2,3,33.11,51.17,46.7,39,152,191
2012-02-17 06:00:00,2,1,31.82,60.91,45.37,14,27,41
2012-02-17 07:00:00,4,3,6.73,96.28,7.79,48,167,215
2012-02-17 08:00:00,4,1,10.07,62.84,41.13,20,150,170
2012-02-17 09:00:00,4,1,27.64,99.61,35.15,10,135,145
2012-02-17 10:00:00,1,2,25.67,31.37,48.76,28,140,168
2012-02-17 11:00:00,2,1,9.0,88.98,23.17,31,171,202
2012-02-17 12:00:00,2,4,20.06,59.78,36.11,5,120,125
2012-02-17 13:00:00,1,4,28.42,21.82,25.89,18,46,64
2012-02-17 14:00:00,1,4,11.56,97.78,3.47,15,9,24
2012-02-17 15:00:00,1,2,31.14,97.2,2.34,11,40,51
2012-02-17 16:00:00,2,2,6.59,50.66,6.11,14,194,208
2012-02-17 17:00:00,2,3,28.47,96.33,14.81,10,73,83
2012-02-17 18:00:00,4,1,23.47,31.28,12.96,38,176,214
2012-02-17 19:00:00,4,1,14.46,74.41,36.42,9,191,200
2012-02-17 20:00:00,2,4,26.63,35.35,35.8,36,14,50
2012-02-17 21:00:00,4,4,28.47,39.73,48.57,48,188,236
2012-02-17 22:00:00,1,4,33.02,82.35,15.52,23,73,96
2012-02-17 23:00:00,3,4,16.03,50.19,46.92,35,51,86
2012-02-18 00:00:00,4,4,25.58,20.57,30.64,0,173,173
2012-02-18 01:00:00,2,4,23.08,53.14,24.77,45,58,103
2012-02-18 02:00:00,4,1,20.76,38.25,33.39,16,175,191
2012-02-18 03:00:00,4,2,31.71,74.67,35.14,13,117,130
2012-02-18 04:00:00,4,4,5.1,35.56,8.6,37,38,75
2012-02-18 05:00:00,3,1,13.46,87.38,37.59,24,125,149
2012-02-18 06:00:00,1,4,21.15,41.37,36.26,36,41,77
2012-02-18 07:00:00,2,3,10.35,51.44,49.88,34,50,84
2012-02-18 08:00:00,3,3,32.24,43.84,45.6,21,49,70
2012-02-18 09:00:00,2,1,24.43,71.51,34.23,46,91,137
2012-02-18 10:00:00,2,2,19.34,28.09,35.62,6,104,110
2012-02-18 11:00:00,2,3,29.44,58.25,47.3,10,65,75
2012-02-18 12:00:00,3,3,18.53,46.76,48.36,9,168,177
2012-02-18 13:00:00,1,2,21.76,90.73,41.35,13,57,70
2012-02-18 14:00:00,2,3,5.08,25.87,38.37,34,126,160
2012-02-18 15:00:00,1,4,15.97,86.38,5.57,45,3,48
2012-02-18 16:00:00,1,2,9.16,33.41,41.52,48,176,224
2012-02-18 17:00:00,4,3,25.69,27.09,12.66,35,130,165
2012-02-18 18:00:00,3,2,19.37,36.19,28.19,5,31,36
2012-02-18 19:00:00,3,4,14.05,28.21,20.27,4,174,178
2012-02-18 20:00:00,4,3,19.03,61.68,17.28,41,61,102
2012-02-18 21:00:00,4,1,11.29,99.06,15.51,6,143,149
2012-02-18 22:00:00,1,3,32.75,22.75,42.77,14,195,209
2012-02-18 23:00:00,2,3,6.62,56.89,38.46,20,17,37
2012-02-19 00:00:00,3,4,30.96,50.89,26.17,17,133,150
2012-02-19 01:00:00,2,1,20.34,47.17,33.22,0,105,105
